transmissibility,susceptibility_scale,relative_susceptibility,minimum_transmissibility_scale,transmissibility_scale,transmissibility_midpoint,cluster,"[0,10)","[10,20)","[20,30)","[30,40)","[40,50)","[50,60)","[60,70)","[70,80)",80+,overall_ar
0.18,1,0,0.01,0.3,50,4,0.6527127575703341,0.7108952049865576,0.8135845344961168,0.8644820180718233,0.8951619486648298,0.9159516698248495,0.9369358466561091,0.9473551150792577,0.9122479152206876,0.8402326287038039
0.181,1,0,0.01,0.3,50,4,0.6553024623424029,0.713452100945378,0.8157848816816411,0.8663711107634681,0.8968098865624246,0.91739964869185,0.9381300175001345,0.9484087245856304,0.913717328770144,0.8420953442196656
0.182,1,0,0.01,0.3,50,4,0.657868605536047,0.7159823172588806,0.8179555085630839,0.8682306339135311,0.8984291004493488,0.9188201848679031,0.9392994999352554,0.9494394194744981,0.9151595784738936,0.8439308623671069
0.183,1,0,0.01,0.3,50,4,0.6604114998273392,0.7184862334288135,0.8200969214310752,0.8700611467428175,0.9000201780657461,0.920213876920513,0.94044486787992565,0.95044775219718,0.9165752450260448,0.8457396974870188
0.184,1,0,0.01,0.3,50,4,0.6629314270860953,0.7209641923597216,0.822209588368531,0.8718631750123877,0.9015836775475293,0.9215812981064221,0.9415666816205319,0.9514342682629114,0.9179648872214711,0.8475223352583738
0.185,1,0,0.01,0.3,50,4,0.6654286722733543,0.7234165403337162,0.824293976738085,0.873637239361327,0.9031201486370912,0.9229230104212551,0.9426654855732087,0.9523994949543799,0.9193290521068636,0.84927925541715
0.186,1,0,0.01,0.3,50,4,0.6679035155949075,0.7258436177155001,0.8263505447387435,0.8753838492914261,0.9046301285332451,0.9242395622995719,0.9437418101080853,0.9533439454213039,0.9206682736538704,0.8510109271004372
0.187,1,0,0.01,0.3,50,4,0.6703562644644179,0.728245792832773,0.8283797850958707,0.877103553281635,0.9061141950295687,0.9255315436373974,0.9447962296470056,0.9542681772244382,0.921983129446536,0.8527178566962332
0.188,1,0,0.01,0.3,50,4,0.6727871244648963,0.730623325319195,0.8303820491261041,0.8787967371000945,0.9075727528194185,0.9267993646732355,0.9458291291258772,0.955172556996541,0.9232740126450415,0.8544003952928244
0.189,1,0,0.01,0.3,50,4,0.6751963935670237,0.7329765718350456,0.8323578116647916,0.8804639276228361,0.909006355496901,0.9280435892643888,0.9468410561741889,0.9560576154585727,0.9245414757049094,0.8560590287980504
0.19,1,0,0.01,0.3,50,4,0.6775843329423382,0.7353058492640476,0.8343074950141461,0.882105590979236,0.9104154916675726,0.9292647135465543,0.9478324871637668,0.9569238115522665,0.9257860020241886,0.857694185173646
0.191,1,0,0.01,0.3,50,4,0.6799512010181199,0.7376114720819015,0.8362315064378376,0.8837221658582969,0.911800613425722,0.930463189346426,0.9488038427505426,0.9577715430121577,0.9270080298432001,0.8593062634118256
0.192,1,0,0.01,0.3,50,4,0.6822972454961742,0.7398937387485756,0.8381302631747667,0.8853141310704323,0.9131622353417976,0.9316395509804308,0.9497556589433797,0.9586013393794994,0.9282080840624257,0.8608957094602397
0.193,1,0,0.01,0.3,50,4,0.6846227175067289,0.7421529545259652,0.8400041582795355,0.8868819081844128,0.9145007903400932,0.9327942296840794,0.9506883353177416,0.9594135773045365,0.929386583110663,0.8624629061377693
0.194,1,0,0.01,0.3,50,4,0.6869278610387063,0.744389415058126,0.8418535818135934,0.8884259246271485,0.9158167238587388,0.9339276753395318,0.9516023008562261,0.9602086683626196,0.930543965699283,0.8640082448155313
0.195,1,0,0.01,0.3,50,4,0.6892129160198345,0.7466034109683508,0.8436789162576454,0.8899465987637258,0.917110471259699,0.9350403270645274,0.9524979735628406,0.9609870131847114,0.9316806601408851,0.8655321083187101
0.196,1,0,0.01,0.3,50,4,0.6914781184052909,0.7487952279685651,0.8454805366924346,0.8914443401281179,0.9183824580972342,0.9361326135115109,0.9533757607869723,0.9617490017912532,0.9327970846384738,0.867034871152217
0.197,1,0,0.01,0.3,50,4,0.6937237002640195,0.7509651469658076,0.8472588109744036,0.8929195496469817,0.9196331003780643,0.9372049531571651,0.9542360595363979,0.962495013914424,0.9338936475652945,0.8685168997193516
0.198,1,0,0.01,0.3,50,4,0.6959498898627263,0.753113444165922,0.8490140999063787,0.8943726198567901,0.9208628048134669,0.9382577545827316,0.9550792567797438,0.9632254193091571,0.9349707477356739,0.8699785525336929
0.199,1,0,0.01,0.3,50,4,0.6981569117476646,0.7552403911745059,0.8507467574034541,0.8958039351144864,0.9220719690636692,0.9392914167454256,0.9559057297388025,0.9639405780534273,0.9360287746671964,0.8714201804244701
0.2,1,0,0.01,0.3,50,4,0.7003449868242896,0.7573462550952348,0.8524571306542562,0.8972138718019337,0.9232609819747544,0.9403063292413074,0.9567158461710693,0.9646408408382025,0.9370681088345355,0.8728421267356561
0.03,1,0,0,0.1,55,4,7.440960990615807e-8,8.533436227025815e-8,1.1445341113057053e-7,1.246646368186231e-7,1.8366742696678483e-7,2.2030759948213477e-7,2.174555010636796e-7,2.748189555135901e-7,5.157065403101816e-6,2.4676532583638417e-7
0.031,1,0,0,0.1,55,4,7.919720789758974e-8,9.107629037018891e-8,1.2199870858953708e-7,1.3326478625686532e-7,1.949064761764577e-7,2.3270583758070798e-7,2.3001620174005364e-7,2.8996796498460975e-7,5.1711387772543e-6,2.5627324438525485e-7
0.032,1,0,0,0.1,55,4,8.424853326744945e-8,9.715022360673505e-8,1.2997045681322916e-7,1.4237379390403556e-7,2.067278590079968e-7,2.456748958513988e-7,2.4317477194168445e-7,3.057854013858543e-7,5.185753526250756e-6,2.6626838722377286e-7
0.033,1,0,0,0.1,55,4,8.958287367315323e-8,1.0358053846046234e-7,1.3839986789296004e-7,1.5202896424749526e-7,2.1917391636273166e-7,2.592558247076257e-7,2.569739455037469e-7,3.223184348044101e-7,5.200947934566533e-6,2.767860570949492e-7
0.034,1,0,0,0.1,55,4,9.522140804371505e-8,1.1039400427305009e-7,1.473212169093881e-7,1.6227126135318553e-7,2.3229113993260493e-7,2.7349369465514023e-7,2.714606312420664e-7,3.3961883297173453e-7,5.216764024556853e-6,2.878650150361057e-7
0.034999999999999996,1,0,0,0.1,55,4,1.0118744361099451e-7,1.1762008321545576e-7,1.5677222590042124e-7,1.7314576756196698e-7,2.461306924227022e-7,2.8843810007089306e-07,2.86686435844037e-7,3.577435368263598e-7,5.233248024584747e-6,2.9954791374667993e-7
0.036,1,0,0,0.1,55,4,1.075066894899469e-7,1.2529127651197565e-7,1.6679450703795331e-7,1.8470221291601903e-7,2.607490079899989e-7,3.0414374066104387e-7,3.027082673758951e-7,3.7675532480543137e-7,5.25045090932198e-6,3.11881797777629e-7
0.037,1,0,0,0.1,55,4,1.1420757355569336e-7,1.3344352546022414e-7,1.7743407594490975e-7,1.9699558837379658e-7,2.762084877081473e-7,3.2067109493951097e-7,3.1958903428965854e-7,3.9672358224581e-7,5.268429025547943e-6,3.2491868287924446e-7
0.038,1,0,0,0.1,55,4,1.2132161082756384e-7,1.421166776377832e-7,1.8874194845305443e-7,2.1008685870197298e-7,2.925783080776242e-7,3.380872031764001e-7,3.3739845803840157e-7,4.177251958253165e-7,5.287244819657949e-6,3.387162295176991e-7
0.039,1,0,0,0.1,55,4,1.288838333990059e-7,1.51355031000759e-7,2.0077483706460692e-7,2.2404379447186941e-7,3.0993536461424775e-7,3.564665811523659e-7,3.5621402144213115e-7,4.3984559741409326e-7,5.306967686704822e-6,3.533385289141283e-7
0.04,1,0,0,0.1,55,4,1.3693329425244042e-7,1.612079714905532e-7,2.1359596710699748e-7,2.389419470391683e-7,3.2836537759733995e-7,3.7589229094360223e-7,3.761220800198061e-7,4.6317998728975684e-7,5.3276749653383875e-6,3.6885702416531927e-7
0.040999999999999995,1,0,0,0.1,55,4,1.4551366020865015e-7,1.7173072344874423e-7,2.2727603728514653e-7,2.548657960182231e-7,3.479641934467712e-7,3.964572011479811e-7,3.9721916992264817e-7,4.878347737354512e-7,5.3494531087557625e-6,3.8535159432632495e-7
0.041999999999999996,1,0,0,0.1,55,4,1.546739129666448e-7,1.8298523683071282e-7,2.4189435533996506e-7,2.7191010593489474e-7,3.6883932333265185e-7,4.182654768401332e-7,4.196135542787112e-7,5.139292750371885e-7,5.372399069093032e-6,4.0291183611148387e-7
0.043,1,0,0,0.1,55,4,1.6446918194146085e-7,1.950412412221791e-7,2.575401872192359e-7,2.9018153793704697e-7,3.9111177104984215e-7,4.4143434964177e-7,4.434270602387798e-7,5.415977414312859e-7,5.396621942072374e-6,4.2163858655735055e-7
0.044,1,0,0,0.1,55,4,1.749617387420813e-7,2.0797750442693662e-7,2.743143681053459e-7,3.098005743139048e-7,4.149182156537868e-7,4.660962313319829e-7,4.6879727254464596e-7,5.70991769445043e-7,5.422244930831604e-6,4.41645741206959e-7
0.045,1,0,0,0.1,55,4,1.8622219111201197e-7,2.2188334349400746e-7,2.9233123657252906e-7,3.309038290192024e-7,4.404136318690481e-7,4.924012513831338e-7,4.958801670425319e-7,6.022832004463215e-7,5.449407703621979e-6,4.630624369650137e-7
0.046,1,0,0,0.1,55,4,1.9833092461926504e-7,2.3686044929597153e-7,3.117209700983582e-7,3.5364683764361566e-7,4.67774454248453e-7,5.205203210479328e-7,5.24853290644626e-7,6.356676206198826e-7,5.478269240722768e-6,4.860356879049532e-7
0.047,1,0,0,0.1,55,4,2.1137985422033162e-7,2.5302510328339214e-7,3.3263242257158485e-7,3.7820744706121767e-7,4.972024214314039e-7,5.506488560333682e-7,5.559196247629422e-7,6.71368613180173e-7,5.5090112932456416e-6,5.107335876080378e-7
0.048,1,0,0,0.1,55,4,2.2547456628764682e-7,2.7051088840948315e-7,3.552365943516753e-7,4.0478996070836563e-7,5.289292773760318e-7,5.830113290412521e-7,5.893123099664075e-7,7.096429584543884e-7,5.541842612963787e-6,5.373492253733401e-7
0.049,1,0,0,0.1,55,4,2.407369565672393e-7,2.894720277037879e-7,3.7973090573657554e-7,4.3363024359629307e-7,5.632225610393315e-7,6.178668763276e-7,6.25300464482191e-7,7.507870378598291e-7,5.577004161423015e-6,5.661055091196022e-7
0.05,1,0,0,0.1,55,4,2.573085033964761e-7,3.1008752683093675e-7,4.063444995537653e-7,4.650020566914216e-7,6.003927903010221e-7,6.555162544037272e-7,6.641964038519431e-7,7.951447800035232e-7,5.614775573460125e-6,5.972611497107701e-7
0.051000000000000004,1,0,0,0.1,55,4,2.7535436211769463e-7,3.3256635595504143e-7,4.3534487409146143e-7,4.992249804900216e-7,6.408024482156197e-7,6.963105420550434e-7,7.063646718491008e-7,8.431176002693605e-7,5.655483242283205e-6,6.311181466448614e-7
0.052,1,0,0,0.1,55,4,2.950685315325909e-7,3.571539883792711e-7,4.6704625273979423e-7,5.366744132271727e-7,6.848773221370024e-7,7.406621208071595e-7,7.522334359289234e-7,8.951769428266549e-7,5.699510521438772e-6,6.680312337166664e-7
0.053,1,0,0,0.1,55,4,3.1668043480259203e-7,3.84140729309059e-7,5.018202450399555e-7,5.777943063493968e-7,7.331209472127454e-7,7.890586615652606e-7,8.023090024312884e-7,9.518802562596134e-7,5.74731071979016e-6,7.084199106612259e-7
0.054,1,0,0,0.1,55,4,3.404633881461161e-7,4.1387243381240574e-07,5.401095659719579e-7,6.231135532888438e-7,7.861331931396656e-7,8.420811234562327e-7,8.571944955741894e-7,1.0138915518916842e-6,5.799423824198624e-6,7.527839261881083e-7
0.055,1,0,0,0.1,55,4,3.667456207888762e-7,4.467644536481417e-7,5.824458882829076e-7,6.732673154722772e-7,8.44634450307265e-7,9.004271749401658e-7,9.176141635778355e-7,1.082008155364725e-6,5.856498259987292e-6,8.017234253788458e-7
0.056,1,0,0,0.1,55,4,3.9592479006229236e-7,4.833200075568336e-7,6.294733569699284e-7,7.290251122088222e-7,9.094974869514717e-7,9.649420432844548e-7,9.844453938039019e-7,1.15719594280652e-6,5.919319553029965e-6,8.559654871358377e-7
0.056999999999999995,1,0,0,0.1,55,4,4.2848735674086063e-7,5.241547026748821e-7,6.819799773708584e-7,7.913283162062944e-7,9.817899733640344e-7,1.036659693675413e-6,1.0587614477966257e-6,1.240636375384872e-6,5.988848589011206e-6,9.16399547427366e-7
0.057999999999999996,1,0,0,0.1,55,4,4.6503483007830955e-7,5.700297502463641e-7,7.409401321960923e-7,8.613409434608446e-7,1.0628320834370328e-6,1.1168586087416377e-6,1.1418893483520385e-6,1.3337902102700736e-6,6.0662734377939154e-6,9.841253821487957e-7
0.059,1,0,0,0.1,55,4,5.063198974694591e-7,6.21897691327405e-7,8.07573111695556e-7,9.405195720627496e-7,1.1542757905783244e-6,1.2071385762159828e-6,1.2354895684291405e-6,1.4384852068262681e-6,6.153080696251638e-6,1.0605191616769528e-6
0.06,1,0,0,0.1,55,4,5.532970699982125e-7,6.809664938111799e-7,8.834251596213718e-7,1.0307113524190916e-6,1.2582160224940533e-6,1.309528327710845e-6,1.3416677367496812e-6,1.5570390705454858e-6,6.251155494579684e-6,1.1473260442754818e-6
0.061,1,0,0,0.1,55,4,6.071950978496132e-7,7.48791201415182e-7,9.704867864581504e-7,1.1342941469230864e-6,1.3773495955609066e-6,1.4266394457281335e-6,1.4631343596731335e-6,1.6924352439525454e-6,6.362924489984946e-6,1.2467925705213422e-6
0.062,1,0,0,0.1,55,4,6.6962285181594e-7,8.274079373907058e-7,1.0713642978568655e-6,1.2543814338231541e-6,1.5152075991721106e-6,1.5618913972873543e-6,1.60343835688965e-6,1.8485799373886222e-6,6.491564943441047e-6,1.3618602425188134e-6
0.063,1,0,0,0.1,55,4,7.427280109821006e-7,9.195347397835879e-7,1.189536869277488e-6,1.3951294025623322e-6,1.676503676835275e-6,1.71984879828326e-6,1.767317067969521e-6,2.0306873482265908e-6,6.641318068948632e-6,1.496455646625837e-6
0.064,1,0,0,0.1,55,4,8.294415072243431e-7,1.0288809305956042e-6,1.329752546974612e-6,1.5622100072154319e-6,1.8676705226193462e-6,1.9067409396045988e-6,1.961235406594856e-6,2.2458730569934753e-6,6.8179717204630624e-6,1.6559373620392014e-6
0.065,1,0,0,0.1,55,4,9.338656000871811e-7,1.1606382636720077e-6,1.4986569306710036e-6,1.7635619758970697e-6,2.0977116112463495e-6,2.1312865755001746e-6,2.1942418099489116e-6,2.5040960898341703e-6,7.02962669507633e-6,1.8478054631657588e-6
0.066,1,0,0,0.1,55,4,1.0619104918512202e-6,1.3222866252373517e-6,1.7058244920836152e-6,2.010622799257236e-6,2.3795984130518076e-6,2.406046942174793e-6,2.479372375018979e-6,2.8197043181800183e-6,7.287953809894414e-6,2.0828654181262762e-6
0.067,1,0,0,0.1,55,4,1.2223758293705911e-6,1.5249627833960762e-6,1.965510611159654e-6,2.3204216708536774e-6,2.7326440259567197e-6,2.749724307651196e-6,2.8360362485280126e-6,3.214059830827566e-6,7.610329463071503e-6,2.3772053556759415e-6
0.068,1,0,0,0.1,55,4,1.4288563194363408e-6,1.7858721360639299e-6,2.2997386778727076e-6,2.719267264096223e-6,3.1866855325735755e-6,3.1912120337614047e-6,3.2942187013142917e-6,3.7201648578085428e-06,8.023598508271534e-6,2.755680024559152e-6
0.069,1,0,0,0.1,55,4,1.7032264301624887e-6,2.13269895044822e-6,2.7439453152649035e-6,3.2494913771990137e-6,3.7897320566035154e-6,3.777000711759801e-6,3.902167068727488e-6,4.391120951529274e-6,8.570955225737628e-6,3.258281727746012e-6
0.07,1,0,0,0.1,55,4,2.082250796704766e-6,2.6119724933283597e-6,3.357689243562367e-6,3.982241475233473e-6,4.622472949036674e-6,4.585227431338644e-6,4.740970800638983e-6,5.316175851770857e-6,9.324996367082438e-6,3.952225840378678e-6
0.07100000000000001,1,0,0,0.1,55,4,2.630573178703079e-6,3.305505851546695e-6,4.245693386650403e-6,5.042617053188663e-6,5.8267852486724126e-6,5.753281507356346e-6,5.95321012550441e-6,6.652254313509662e-6,1.041336938135438e-5,4.955697923962034e-6
0.07200000000000001,1,0,0,0.1,55,4,3.4670902847281795e-6,4.363774617767034e-6,5.600570400134549e-6,6.660708420124061e-6,7.663617361869582e-6,7.533857221219328e-6,7.801126430477099e-6,8.68798060364004e-6,1.2070850509793301e-5,6.486071671578414e-6
0.07300000000000001,1,0,0,0.1,55,4,4.820124697627235e-6,6.075743625585047e-6,7.792202465650623e-6,9.278367292537557e-6,1.0634078706897946e-5,1.0412213270299273e-5,1.0788311634599911e-5,1.1977610044117699e-5,1.4748289514101439e-5,8.960778438944427e-6
0.074,1,0,0,0.1,55,4,7.145945699349295e-6,9.01886640805822e-6,1.1559743518524322e-5,1.3778566732672031e-5,1.573955872577332e-5,1.535806406133284e-5,1.5921115385803677e-5,1.762873367992545e-5,1.9346639806667987e-5,1.3213990748950164e-5
0.075,1,0,0,0.1,55,4,1.1389328665780395e-5,1.4388847093415752e-5,1.843371903142934e-5,2.1989626365887155e-5,2.50535709131336e-5,2.4379336478256304e-5,2.5283320531951728e-5,2.7934763617072326e-5,2.7731449861638154e-5,2.0972979504390176e-5
0.076,1,0,0,0.1,55,4,1.956784992198409e-5,2.4739115057931944e-5,3.168255569779634e-5,3.781589330745099e-5,4.300405442293185e-5,4.176391485142453e-5,4.3324791817574704e-5,4.779320433125328e-5,4.388656190270178e-5,3.5926302864268856e-5
0.077,1,0,0,0.1,55,4,3.6104119466432886e-5,4.566685866275127e-5,5.847067219032791e-5,6.981565516616361e-5,7.929693739369555e-5,7.691074791338667e-5,7.979950046359236e-5,8.793916194567466e-5,7.65444896264518e-5,6.615923733994146e-5
0.078,1,0,0,0.1,55,4,7.09044380264329e-5,8.970918571655084e-5,1.1484530893666676e-4,1.371578691158854e-4,1.5567136144661436e-4,1.5087149131563267e-4,1.5655411659531654e-4,1.7241646365943463e-4,1.452643044813333e-4,1.2978126636112278e-4
0.079,1,0,0,0.1,55,4,1.4654318649763302e-4,1.8543476479644539e-4,2.3737231878252538e-4,2.835199659900858e-4,3.2165950937812e-4,3.1161229953571444e-4,3.233654517003288e-4,3.5600629577932044e-4,2.9461175449992544e-4,2.6805567190256116e-4
0.08,1,0,0,0.1,55,4,3.1510838553957e-4,3.9875887192817694e-4,5.104111071558595e-4,6.09659555163684e-4,6.91517201600832e-4,6.697786502630988e-4,6.950517334060083e-4,7.650613026719629e-4,6.273907505486129e-4,5.761705411267358e-4
0.081,1,0,0,0.1,55,4,6.975505533809342e-4,8.827187614740088e-4,0.001129782079252694,0.0013494164827443918,0.0015303698331405433,0.0014821288788266051,0.001538033654158016,0.0016927192449262927,0.001382175027094768,0.0012750376945662872
0.082,1,0,0,0.1,55,4,0.0015736924627894053,0.0019912602147660777,0.0025481718249835083,0.0030431282645594494,0.0034506268978993157,0.0033418018798046273,0.0034676614127414195,0.003815788651107946,0.0031101604867773,0.00287511023033785
0.08299999999999999,1,0,0,0.1,55,4,0.0035762437586346145,0.00452410675967998,0.0057873015190279655,0.0069090766828085,0.007831906733191119,0.0075853014410518955,0.007869910674440773,0.008657354507867561,0.007053690712076278,0.006527232034065913
0.08399999999999999,1,0,0,0.1,55,4,0.008047896240297475,0.010175416358713316,0.013006062291519922,0.015515108256483195,0.017576281999351087,0.01702550256077947,0.01765890391868711,0.01941324636436537,0.015829238874153804,0.014656828705240038
0.08499999999999999,1,0,0,0.1,55,4,0.01743451441107066,0.022018074954213106,0.028095546646908883,0.033461117302787044,0.03785653790433425,0.03668282468176024,0.03802315763971765,0.04174463343399553,0.03411466037442327,0.031607566609545806
0.086,1,0,0,0.1,55,4,0.034815426132884394,0.04387403525818138,0.05580806844388497,0.06626585265047108,0.07478837161145124,0.07251605632003223,0.07507737413723721,0.08222301671114667,0.06749071339106273,0.06258773832233248
0.087,1,0,0,0.1,55,4,0.0610395161337465,0.07666983464636894,0.09705816998502888,0.11472096607187099,0.12900154080643678,0.12520307250123833,0.12939880312796848,0.1411951947973298,0.11667310207668505,0.1083392382230129
